metabolite,name,molecular_weight,C_number,N_number,sbo,metanetx.chemical,inchikey,seed.compound,hmdb,reactome,kegg.compound,chebi,bigg.metabolite,biocyc,reaction,sample_id
cpd00009_e0,Phosphate-e0,95.97930099999999,0,0,SBO:0000247,MNXM9,NBIIXXVUZAFLBC-UHFFFAOYSA-L,cpd00009,"['HMDB00973', 'HMDB01429', 'HMDB05947', 'HMDB02105', 'HMDB02142']","['R-ALL-109277', 'R-ALL-113548', 'R-ALL-113550', 'R-ALL-113551', 'R-ALL-29372', 'R-ALL-5228339', 'R-ALL-8851226', 'R-ALL-8851513']",C00009,CHEBI:43474,pi,"['META:CPD-16459', 'META:PHOSPHATE-GROUP', 'META:Pi']",EX_cpd00009_e0,ERR1620289_sub
cpd00027_e0,D-Glucose-e0,180.15588,6,0,SBO:0000247,MNXM41,WQZGKKKJIJFFOK-GASJEMHNSA-N,cpd00027,"['HMDB00122', 'HMDB06564']",,C00031,"['CHEBI:17634', 'CHEBI:12965', 'CHEBI:20999', 'CHEBI:4167']",glc__D,META:Glucopyranose,EX_cpd00027_e0,ERR1620289_sub
cpd00030_e0,Mn2+-e0,54.938049,0,0,SBO:0000247,MNXM2255,WAEMQWOKJMHJLA-UHFFFAOYSA-N,cpd00030,HMDB01333,"['R-ALL-1981162', 'R-ALL-29418']",C19610,"['CHEBI:29035', 'CHEBI:21435', 'CHEBI:25156', 'CHEBI:49749']",mn2,META:MN+2,EX_cpd00030_e0,ERR1620289_sub
cpd00034_e0,Zn2+-e0,65.409,0,0,SBO:0000247,MNXM149,PTFCDOFLOPIGGS-UHFFFAOYSA-N,cpd00034,HMDB01303,"['R-ALL-158417', 'R-ALL-216667', 'R-ALL-216785', 'R-ALL-29426', 'R-ALL-435350', 'R-ALL-437093', 'R-ALL-442320']",C00038,"['CHEBI:29105', 'CHEBI:10113', 'CHEBI:27368', 'CHEBI:49972', 'CHEBI:49982']","['HC02172', 'zn2']",META:ZN+2,EX_cpd00034_e0,ERR1620289_sub
cpd00048_e0,Sulfate-e0,96.0626,0,0,SBO:0000247,MNXM58,QAOWNCQODCNURD-UHFFFAOYSA-L,cpd00048,HMDB01448,"['R-ALL-1606845', 'R-ALL-1609649', 'R-ALL-1614584', 'R-ALL-174375', 'R-ALL-427648']",C00059,"['CHEBI:16189', 'CHEBI:15135', 'CHEBI:45687', 'CHEBI:9335', 'CHEBI:26836', 'CHEBI:45696', 'CHEBI:29199', 'CHEBI:45693']",so4,"['META:HSO4', 'META:SULFATE']",EX_cpd00048_e0,ERR1620289_sub
cpd00118_e0,Putrescine-e0,90.16736,4,2,SBO:0000247,MNXM118,KIDHWZJUCRJVML-UHFFFAOYSA-P,cpd00118,"['HMDB01414', 'HMDB60243']","['R-ALL-141350', 'R-ALL-29610']",C00134,"['CHEBI:17148', 'CHEBI:14972', 'CHEBI:26405', 'CHEBI:45092', 'CHEBI:8650', 'CHEBI:326268']",ptrc,META:PUTRESCINE,EX_cpd00118_e0,ERR1620289_sub
cpd00149_e0,Co2+-e0,58.9332,0,0,SBO:0000247,MNXM90960,XLJKHNWPARRRJB-UHFFFAOYSA-N,cpd00149,HMDB00608,,C00175,"['CHEBI:48828', 'CHEBI:23337', 'CHEBI:48827']",cobalt2,META:CO+2,EX_cpd00149_e0,ERR1620289_sub
cpd00154_e0,Xylose-e0,150.1299,5,0,SBO:0000247,MNXM348,SRBFZHDQGSBBOR-IOVATXLUSA-N,cpd00154,"['HMDB00098', 'HMDB03763']",R-ALL-2090063,C00181,"['CHEBI:53455', 'CHEBI:65327']",xyl__D,META:D-Xylopyranose,EX_cpd00154_e0,ERR1620289_sub
cpd00179_e0,Maltose-e0,342.29648000000003,12,0,SBO:0000247,MNXM165,GUBGYTABKSRVRQ-PICCSMPSSA-N,cpd00179,,"['R-ALL-188986', 'R-ALL-868706']","['C00208', 'C00897']","['CHEBI:17306', 'CHEBI:14568', 'CHEBI:25144', 'CHEBI:6668', 'CHEBI:18167', 'CHEBI:10300', 'CHEBI:12340', 'CHEBI:22463', 'CHEBI:43893']",malt,"['META:ALPHA-MALTOSE', 'META:MALTOSE']",EX_cpd00179_e0,ERR1620289_sub
cpd00224_e0,L-Arabinose-e0,150.1299,5,0,SBO:0000247,MNXM461,SRBFZHDQGSBBOR-HWQSCIPKSA-N,cpd00224,"['HMDB00646', 'HMDB00487']",,C00259,"['CHEBI:17535', 'CHEBI:21232', 'CHEBI:6181', 'CHEBI:30849', 'CHEBI:13076']",,META:L-arabinopyranose,EX_cpd00224_e0,ERR1620289_sub
cpd00244_e0,Ni2+-e0,58.6934,0,0,SBO:0000247,MNXM1847,PXHVJJICTQNCMI-UHFFFAOYSA-N,cpd00244,,,C00291,"['CHEBI:28112', 'CHEBI:25515', 'CHEBI:7552']",,,EX_cpd00244_e0,ERR1620289_sub
cpd00264_e0,Spermidine-e0,148.26968,7,3,SBO:0000247,MNXM124,ATHGHQPFGPMSJY-UHFFFAOYSA-Q,cpd00264,HMDB01257,"['R-ALL-141324', 'R-ALL-204635']",C00315,"['CHEBI:16610', 'CHEBI:15095', 'CHEBI:15097', 'CHEBI:26732', 'CHEBI:26733', 'CHEBI:45647', 'CHEBI:9218', 'CHEBI:57834']",spmd,META:SPERMIDINE,EX_cpd00264_e0,ERR1620289_sub
cpd00268_e0,H2S2O3-e0,113.13614,0,0,SBO:0000247,MNXM323,DHCDFWKWKRSZHF-UHFFFAOYSA-M,cpd00268,"['HMDB00257', 'HMDB60293']",R-ALL-1614595,"['C00320', 'C05529']","['CHEBI:16094', 'CHEBI:15242', 'CHEBI:45922', 'CHEBI:9569', 'CHEBI:26977', 'CHEBI:29279', 'CHEBI:33539', 'CHEBI:33540', 'CHEBI:33541', 'CHEBI:33542', 'CHEBI:5587']",tsul,META:S2O3,EX_cpd00268_e0,ERR1620289_sub
cpd00266_e0,Carnitine-e0,161.1989,7,1,SBO:0000247,MNXM173,PHIQHXFUZVPYII-ZCFIWIBFSA-N,cpd00266,"['HMDB00062', 'HMDB01467', 'HMDB62496']","['R-ALL-164988', 'R-ALL-201023', 'R-ALL-30235', 'R-ALL-390294', 'R-ALL-549207']","['C00318', 'C00487']","['CHEBI:16347', 'CHEBI:13091', 'CHEBI:21256', 'CHEBI:6202', 'CHEBI:17126', 'CHEBI:11817', 'CHEBI:13947', 'CHEBI:20047', 'CHEBI:23038', 'CHEBI:29085', 'CHEBI:3424', 'CHEBI:39547']",crn,META:CARNITINE,EX_cpd00266_e0,ERR1620289_sub
cpd08305_e0,crotonobetaine-e0,143.18362,7,1,SBO:0000247,MNXM724515,GUYHPGUANSLONG-SNAWJCMRSA-N,cpd08305,,,C04114,CHEBI:17237,ctbt,META:CROTONO-BETAINE,EX_cpd08305_e0,ERR1620289_sub
cpd10516_e0,fe3-e0,55.845,0,0,SBO:0000247,MNXM196,VTLYFUHAOXGGBS-UHFFFAOYSA-N,cpd10516,HMDB12943,"['R-ALL-111736', 'R-ALL-912516', 'R-ALL-912519', 'R-ALL-917943', 'R-ALL-917966']",C14819,"['CHEBI:29034', 'CHEBI:13320', 'CHEBI:21130', 'CHEBI:24877', 'CHEBI:34755', 'CHEBI:49595']",fe3,META:FE+3,EX_cpd10516_e0,ERR1620289_sub
cpd00067_e0,H+-e0,1.00794,0,0,SBO:0000247,MNXM1,GPRLSGONYQIRFK-UHFFFAOYSA-N,cpd00067,HMDB59597,"['R-ALL-1132304', 'R-ALL-113529', 'R-ALL-1470067', 'R-ALL-156540', 'R-ALL-163953', 'R-ALL-193465', 'R-ALL-194688', 'R-ALL-2000349', 'R-ALL-2872447', 'R-ALL-351626', 'R-ALL-372511', 'R-ALL-374900', 'R-ALL-425969', 'R-ALL-425978', 'R-ALL-425999', 'R-ALL-427899', 'R-ALL-428040', 'R-ALL-428548', 'R-ALL-5668577', 'R-ALL-70106', 'R-ALL-74722']",C00080,"['CHEBI:15378', 'CHEBI:10744', 'CHEBI:13357', 'CHEBI:5584']",h,META:PROTON,EX_cpd00067_e0,ERR1620289_sub
cpd00367_e0,Cytidine-e0,243.21662,9,3,SBO:0000247,MNXM338,UHDGCWIWMRVCDJ-XVFCMESISA-N,cpd00367,HMDB00089,,C00475,"['CHEBI:17562', 'CHEBI:14063', 'CHEBI:23515', 'CHEBI:4053', 'CHEBI:41649', 'CHEBI:41686', 'CHEBI:41704', 'CHEBI:41709']",cytd,META:CYTIDINE,EX_cpd00367_e0,ERR1620289_sub
cpd00184_e0,Thymidine-e0,242.22856000000002,10,2,SBO:0000247,MNXM420,IQFYYKKMVGJFEH-XLPZGREQSA-N,cpd00184,HMDB00273,R-ALL-83928,C00214,"['CHEBI:17748', 'CHEBI:15244', 'CHEBI:19273', 'CHEBI:45782', 'CHEBI:45834', 'CHEBI:45917', 'CHEBI:45918', 'CHEBI:9579', 'CHEBI:53527']",thymd,META:THYMIDINE,EX_cpd00184_e0,ERR1620289_sub
cpd00309_e0,XAN-e0,152.11086,5,4,SBO:0000247,MNXM174,LRFVTYWOQMYALW-UHFFFAOYSA-N,cpd00309,HMDB00292,R-ALL-30064,C00385,"['CHEBI:15318', 'CHEBI:17712', 'CHEBI:10059', 'CHEBI:27317', 'CHEBI:46377', 'CHEBI:48517']",xan,META:XANTHINE,EX_cpd00309_e0,ERR1620289_sub
cpd00311_e0,Guanosine-e0,283.24072,10,5,SBO:0000247,MNXM401,NYHBQMYGNKIUIF-UUOKFMHZSA-N,cpd00311,HMDB00133,,C00387,"['CHEBI:16750', 'CHEBI:14375', 'CHEBI:24444', 'CHEBI:42840', 'CHEBI:42847', 'CHEBI:42853', 'CHEBI:471737', 'CHEBI:5564']",gsn,META:GUANOSINE,EX_cpd00311_e0,ERR1620289_sub
cpd00130_e0,L-Malate-e0,132.07156,4,0,SBO:0000247,MNXM98,BJEPYKJPYRNKOW-REOHCLBHSA-L,cpd00130,HMDB00156,"['R-ALL-113544', 'R-ALL-198498']",C00149,"['CHEBI:15589', 'CHEBI:11066', 'CHEBI:13140', 'CHEBI:18784', 'CHEBI:30797', 'CHEBI:18785', 'CHEBI:423']",mal__L,META:MAL,EX_cpd00130_e0,ERR1620289_sub
cpd00971_e0,Na+-e0,22.98977,0,0,SBO:0000247,MNXM27,FKNQFGJONOIPTF-UHFFFAOYSA-N,cpd00971,HMDB00588,"['R-ALL-2872443', 'R-ALL-2892454', 'R-ALL-425958', 'R-ALL-425971', 'R-ALL-425977', 'R-ALL-74113', 'R-ALL-83910']",C01330,"['CHEBI:29101', 'CHEBI:26717', 'CHEBI:49766', 'CHEBI:9175']",na1,META:NA+,EX_cpd00971_e0,ERR1620289_sub
cpd00137_e0,Citrate-e0,189.0997,6,0,SBO:0000247,MNXM131,KRKNYBCHXYNGOX-UHFFFAOYSA-K,cpd00137,HMDB00094,"['R-ALL-29654', 'R-ALL-433138', 'R-ALL-76190']",C00158,"['CHEBI:132362', 'CHEBI:133748', 'CHEBI:16947', 'CHEBI:13999', 'CHEBI:23321', 'CHEBI:42563', 'CHEBI:30769', 'CHEBI:23322', 'CHEBI:3727', 'CHEBI:41523', 'CHEBI:35802', 'CHEBI:35804', 'CHEBI:35806', 'CHEBI:35808', 'CHEBI:35809', 'CHEBI:35810', 'CHEBI:76049']",cit,META:CIT,EX_cpd00137_e0,ERR1620289_sub
cpd00035_e0,L-Alanine-e0,89.09318,3,1,SBO:0000247,MNXM32,QNAYBMKLOCPYGJ-REOHCLBHSA-N,cpd00035,"['HMDB00161', 'HMDB62251']","['R-ALL-29432', 'R-ALL-352036', 'R-ALL-379697', 'R-ALL-389664']","['C00041', 'C01401']","['CHEBI:16449', 'CHEBI:13748', 'CHEBI:22277', 'CHEBI:2539', 'CHEBI:16977', 'CHEBI:13069', 'CHEBI:21216', 'CHEBI:40734', 'CHEBI:40735', 'CHEBI:46308', 'CHEBI:6171', 'CHEBI:32431', 'CHEBI:32432', 'CHEBI:32439', 'CHEBI:32440', 'CHEBI:57972', 'CHEBI:66916', 'CHEBI:76050']",ala__L,META:L-ALPHA-ALANINE,EX_cpd00035_e0,ERR1620289_sub
cpd00053_e0,L-Glutamine-e0,146.1445,5,2,SBO:0000247,MNXM37,ZDXPYRJPNDTMRX-VKHMYHEASA-N,cpd00053,HMDB00641,"['R-ALL-113522', 'R-ALL-212615', 'R-ALL-29472']","['C00064', 'C00303']","['CHEBI:18050', 'CHEBI:13110', 'CHEBI:21308', 'CHEBI:42812', 'CHEBI:42814', 'CHEBI:42899', 'CHEBI:42943', 'CHEBI:6227', 'CHEBI:28300', 'CHEBI:24316', 'CHEBI:5432', 'CHEBI:32665', 'CHEBI:32666', 'CHEBI:32678', 'CHEBI:32679', 'CHEBI:58359']",gln__L,META:GLN,EX_cpd00053_e0,ERR1620289_sub
cpd00041_e0,L-Aspartate-e0,132.09474,4,1,SBO:0000247,MNXM42,CKLJMWTZIZZHCS-REOHCLBHSA-M,cpd00041,"['HMDB00191', 'HMDB62186', 'HMDB62501']","['R-ALL-113553', 'R-ALL-29448']","['C00049', 'C16433']","['CHEBI:132943', 'CHEBI:17053', 'CHEBI:21247', 'CHEBI:40853', 'CHEBI:40900', 'CHEBI:40913', 'CHEBI:40942', 'CHEBI:6193', 'CHEBI:22660', 'CHEBI:29991', 'CHEBI:13085', 'CHEBI:21244', 'CHEBI:29993', 'CHEBI:29995', 'CHEBI:35391', 'CHEBI:22659', 'CHEBI:29992']",asp__L,META:L-ASPARTATE,EX_cpd00041_e0,ERR1620289_sub
cpd00084_e0,L-Cysteine-e0,121.15818,3,1,SBO:0000247,MNXM738068,XUJNEKJLAYXESH-REOHCLBHSA-N,cpd00084,HMDB00574,"['R-ALL-111707', 'R-ALL-352016', 'R-ALL-379721', 'R-ALL-5668576']","['C00097', 'C00736']","['CHEBI:15356', 'CHEBI:14061', 'CHEBI:23508', 'CHEBI:4050', 'CHEBI:17561', 'CHEBI:13095', 'CHEBI:21261', 'CHEBI:41227', 'CHEBI:41700', 'CHEBI:41768', 'CHEBI:41781', 'CHEBI:41811', 'CHEBI:6207', 'CHEBI:32442', 'CHEBI:32443', 'CHEBI:32445', 'CHEBI:32456', 'CHEBI:32457', 'CHEBI:32458', 'CHEBI:35235', 'CHEBI:35237']",cys__L,META:CYS,EX_cpd00084_e0,ERR1620289_sub
cpd00107_e0,L-Leucine-e0,131.17292,6,1,SBO:0000247,MNXM140,ROHFNLRQFUQHCH-YFKPBYRVSA-N,cpd00107,"['HMDB00687', 'HMDB62203']","['R-ALL-113580', 'R-ALL-29588', 'R-ALL-351964']","['C00123', 'C16439']","['CHEBI:15603', 'CHEBI:10866', 'CHEBI:13131', 'CHEBI:21348', 'CHEBI:43646', 'CHEBI:43695', 'CHEBI:43733', 'CHEBI:43814', 'CHEBI:6260', 'CHEBI:25017', 'CHEBI:32619', 'CHEBI:32620', 'CHEBI:32627', 'CHEBI:32628', 'CHEBI:57427']",leu__L,META:LEU,EX_cpd00107_e0,ERR1620289_sub
cpd00322_e0,L-Isoleucine-e0,131.17292,6,1,SBO:0000247,MNXM231,AGPKZVBTJJNPAG-WHFBIAKZSA-N,cpd00322,HMDB00172,"['R-ALL-113537', 'R-ALL-30102']",C00407,"['CHEBI:17191', 'CHEBI:13127', 'CHEBI:21344', 'CHEBI:43290', 'CHEBI:43342', 'CHEBI:43366', 'CHEBI:6255', 'CHEBI:24898', 'CHEBI:32604', 'CHEBI:32605', 'CHEBI:32612', 'CHEBI:32613', 'CHEBI:58045']",ile__L,META:ILE,EX_cpd00322_e0,ERR1620289_sub
cpd00156_e0,L-Valine-e0,117.14634,5,1,SBO:0000247,MNXM199,KZSNJWFQEVHDMF-BYPYZUCNSA-N,cpd00156,"['HMDB00883', 'HMDB34366']","['R-ALL-113540', 'R-ALL-29702']","['C00183', 'C16436']","['CHEBI:16414', 'CHEBI:13186', 'CHEBI:21417', 'CHEBI:46282', 'CHEBI:46376', 'CHEBI:46418', 'CHEBI:46484', 'CHEBI:6321', 'CHEBI:27266', 'CHEBI:32851', 'CHEBI:32852', 'CHEBI:32859', 'CHEBI:32860', 'CHEBI:57762', 'CHEBI:87977']",val__L,META:VAL,EX_cpd00156_e0,ERR1620289_sub
cpd00119_e0,L-Histidine-e0,155.15456,6,3,SBO:0000247,MNXM134,HNDVDQJCIGZPNO-YFKPBYRVSA-N,cpd00119,"['HMDB00177', 'HMDB03412']","['R-ALL-29612', 'R-ALL-379695']","['C00135', 'C00768']","['CHEBI:15971', 'CHEBI:13117', 'CHEBI:21324', 'CHEBI:43048', 'CHEBI:43114', 'CHEBI:43190', 'CHEBI:43239', 'CHEBI:6240', 'CHEBI:27570', 'CHEBI:24598', 'CHEBI:43118', 'CHEBI:5733', 'CHEBI:32510', 'CHEBI:32511', 'CHEBI:32512', 'CHEBI:32513', 'CHEBI:32529', 'CHEBI:32530', 'CHEBI:32531', 'CHEBI:32532', 'CHEBI:57595']",his__L,META:HIS,EX_cpd00119_e0,ERR1620289_sub
cpd00069_e0,L-Tyrosine-e0,181.18854,9,1,SBO:0000247,MNXM76,OUYCCCASQSFEME-QMMMGPOBSA-N,cpd00069,"['HMDB00158', 'HMDB00647']","['R-ALL-29506', 'R-ALL-352030', 'R-ALL-379710', 'R-ALL-5668567']","['C00082', 'C01536']","['CHEBI:17895', 'CHEBI:13181', 'CHEBI:21411', 'CHEBI:46070', 'CHEBI:46161', 'CHEBI:6313', 'CHEBI:18186', 'CHEBI:15277', 'CHEBI:27176', 'CHEBI:9800', 'CHEBI:32760', 'CHEBI:32761', 'CHEBI:32762', 'CHEBI:32784', 'CHEBI:32785', 'CHEBI:32786', 'CHEBI:58315']",tyr__L,META:TYR,EX_cpd00069_e0,ERR1620289_sub
cpd00051_e0,L-Arginine-e0,175.2089,6,4,SBO:0000247,MNXM70,ODKSFYDXXFIFQN-BYPYZUCNSA-O,cpd00051,"['HMDB00517', 'HMDB62762']","['R-ALL-113530', 'R-ALL-29468', 'R-ALL-351977', 'R-ALL-374064']","['C00062', 'C02385']","['CHEBI:16467', 'CHEBI:13077', 'CHEBI:21235', 'CHEBI:42927', 'CHEBI:6185', 'CHEBI:29016', 'CHEBI:22616', 'CHEBI:2643', 'CHEBI:32681', 'CHEBI:32682', 'CHEBI:133495', 'CHEBI:32683', 'CHEBI:32695', 'CHEBI:32696', 'CHEBI:32697']",arg__L,META:ARG,EX_cpd00051_e0,ERR1620289_sub
cpd00039_e0,L-Lysine-e0,147.1955,6,2,SBO:0000247,MNXM78,KDXKERNSBIXSRK-YFKPBYRVSA-O,cpd00039,"['HMDB00182', 'HMDB03405', 'HMDB62809']","['R-ALL-29444', 'R-ALL-351979', 'R-ALL-351991']","['C00047', 'C16440']","['CHEBI:133538', 'CHEBI:18019', 'CHEBI:13135', 'CHEBI:21351', 'CHEBI:43950', 'CHEBI:6264', 'CHEBI:25094', 'CHEBI:32550', 'CHEBI:32551', 'CHEBI:32552', 'CHEBI:32563', 'CHEBI:32564', 'CHEBI:32565']",lys__L,META:LYS,EX_cpd00039_e0,ERR1620289_sub
cpd00066_e0,L-Phenylalanine-e0,165.18914,9,1,SBO:0000247,MNXM97,COLNVLDHVKWLRT-QMMMGPOBSA-N,cpd00066,"['HMDB00159', 'HMDB00612']","['R-ALL-29502', 'R-ALL-351993', 'R-ALL-379701']","['C00079', 'C02057']","['CHEBI:17295', 'CHEBI:13151', 'CHEBI:21370', 'CHEBI:44851', 'CHEBI:44885', 'CHEBI:45079', 'CHEBI:6282', 'CHEBI:28044', 'CHEBI:25984', 'CHEBI:8089', 'CHEBI:32486', 'CHEBI:32487', 'CHEBI:32504', 'CHEBI:32505', 'CHEBI:58095', 'CHEBI:76052']",phe__L,META:PHE,EX_cpd00066_e0,ERR1620289_sub
cpd00246_e0,Inosine-e0,268.22608,10,4,SBO:0000247,MNXM334,UGQMRVRMYYASKQ-KQYNXXCUSA-N,cpd00246,HMDB00195,"['R-ALL-83921', 'R-ALL-83927']",C00294,"['CHEBI:17596', 'CHEBI:14456', 'CHEBI:24841', 'CHEBI:44407', 'CHEBI:5927']",ins,META:INOSINE,EX_cpd00246_e0,ERR1620289_sub
cpd00182_e0,Adenosine-e0,267.24132,10,5,SBO:0000247,MNXM212,OIRDTQYFTABQOQ-KQYNXXCUSA-N,cpd00182,"['HMDB00050', 'HMDB04401', 'HMDB04402', 'HMDB04421']","['R-ALL-83908', 'R-ALL-83909', 'R-ALL-8857850']",C00212,"['CHEBI:16335', 'CHEBI:13734', 'CHEBI:22237', 'CHEBI:2472', 'CHEBI:40558', 'CHEBI:40825', 'CHEBI:40906', 'CHEBI:40911']",adn,META:ADENOSINE,EX_cpd00182_e0,ERR1620289_sub
cpd00013_e0,NH3-e0,18.03846,0,1,SBO:0000247,MNXM15,QGZKDVFQNNGYKY-UHFFFAOYSA-O,cpd00013,"['HMDB00051', 'HMDB41827']","['R-ALL-1132163', 'R-ALL-113561', 'R-ALL-140912', 'R-ALL-2022135', 'R-ALL-29382', 'R-ALL-31633', 'R-ALL-389843', 'R-ALL-5693978', 'R-ALL-76230']",C01342,CHEBI:28938,"['nh3', 'nh4']","['META:AMMONIA', 'META:AMMONIUM']",EX_cpd00013_e0,ERR1620289_sub
cpd00029_e0,Acetate-e0,59.044019999999996,2,0,SBO:0000247,MNXM26,QTBSBXVTEAMEQO-UHFFFAOYSA-M,cpd00029,HMDB00042,"['R-ALL-113539', 'R-ALL-1524044', 'R-ALL-2022890', 'R-ALL-29416', 'R-ALL-390305']",C00033,"['CHEBI:15366', 'CHEBI:22169', 'CHEBI:2387', 'CHEBI:40486', 'CHEBI:30089', 'CHEBI:13704', 'CHEBI:22165', 'CHEBI:40480']",ac,META:ACET,EX_cpd00029_e0,ERR1620289_sub
cpd04098_e0,Arsenite-e0,124.93567999999999,0,0,SBO:0000247,MNXM658,AQLMHYSWFMLWBS-UHFFFAOYSA-N,cpd04098,HMDB11620,R-ALL-5696216,C06697,"['CHEBI:29242', 'CHEBI:29243', 'CHEBI:29866', 'CHEBI:13857', 'CHEBI:2846', 'CHEBI:49900', 'CHEBI:22635', 'CHEBI:49899']",aso3,"['META:CPD-763', 'META:CPD0-2040']",EX_cpd04098_e0,ERR1620289_sub
cpd00132_e0,L-Asparagine-e0,132.11792,4,2,SBO:0000247,MNXM147,DCXYFEDJOCDNAF-REOHCLBHSA-N,cpd00132,HMDB00168,"['R-ALL-29642', 'R-ALL-379703']","['C00152', 'C16438']","['CHEBI:17196', 'CHEBI:13083', 'CHEBI:21242', 'CHEBI:40902', 'CHEBI:6191', 'CHEBI:22653', 'CHEBI:32650', 'CHEBI:32651', 'CHEBI:32660', 'CHEBI:32661', 'CHEBI:58048']",asn__L,META:ASN,EX_cpd00132_e0,ERR1620289_sub
cpd00063_e0,Ca2+-e0,40.078,0,0,SBO:0000247,MNXM128,BHPQYMZQTOCNFJ-UHFFFAOYSA-N,cpd00063,HMDB00464,"['R-ALL-111875', 'R-ALL-139827', 'R-ALL-1606834', 'R-ALL-167012', 'R-ALL-2855229', 'R-ALL-74016', 'R-ALL-74112']",C00076,"['CHEBI:29108', 'CHEBI:22988', 'CHEBI:3308', 'CHEBI:48760', 'CHEBI:39123']",ca2,META:CA+2,EX_cpd00063_e0,ERR1620289_sub
cpd01012_e0,Cd2+-e0,112.411,0,0,SBO:0000247,MNXM4505,WLZRMCYVCSSEQC-UHFFFAOYSA-N,cpd01012,HMDB03638,,C01413,"['CHEBI:48775', 'CHEBI:3290', 'CHEBI:48773']",cd2,META:CD+2,EX_cpd01012_e0,ERR1620289_sub
cpd00058_e0,Cu2+-e0,63.546,0,0,SBO:0000247,MNXM632,JPVYNHNXODAKFH-UHFFFAOYSA-N,cpd00058,HMDB00657,"['R-ALL-209799', 'R-ALL-437295', 'R-ALL-936901']",C00070,"['CHEBI:29036', 'CHEBI:20882', 'CHEBI:23380', 'CHEBI:49550']",cu2,META:CU+2,EX_cpd00058_e0,ERR1620289_sub
cpd10515_e0,Fe2+-e0,55.845,0,0,SBO:0000247,MNXM111,CWYNVVGOOAEACU-UHFFFAOYSA-N,cpd10515,HMDB00692,,C14818,"['CHEBI:29033', 'CHEBI:13319', 'CHEBI:13321', 'CHEBI:21129', 'CHEBI:24876', 'CHEBI:34754', 'CHEBI:49599']",fe2,META:FE+2,EX_cpd10515_e0,ERR1620289_sub
cpd00047_e0,Formate-e0,45.01744,1,0,SBO:0000247,MNXM39,BDAGIHXWWSANSR-UHFFFAOYSA-M,cpd00047,HMDB00142,"['R-ALL-194712', 'R-ALL-29460', 'R-ALL-389585', 'R-ALL-6801451']",C00058,"['CHEBI:15740', 'CHEBI:14276', 'CHEBI:24081', 'CHEBI:30751', 'CHEBI:24082', 'CHEBI:42460', 'CHEBI:5145']",for,"['META:CARBOXYL-GROUP', 'META:CPD-9845', 'META:CPD1G-1532', 'META:CPD1G-1533', 'META:CPD1G-1534', 'META:CPD1G-1535', 'META:FORMATE']",EX_cpd00047_e0,ERR1620289_sub
cpd00106_e0,Fumarate-e0,114.05628,4,0,SBO:0000247,MNXM93,VZCYOOQTPOCHFL-OWOJBTEDSA-L,cpd00106,HMDB00134,"['R-ALL-113588', 'R-ALL-29586']",C00122,"['CHEBI:18012', 'CHEBI:24124', 'CHEBI:42743', 'CHEBI:5190', 'CHEBI:22958', 'CHEBI:29806', 'CHEBI:14284', 'CHEBI:24122', 'CHEBI:42511', 'CHEBI:36180', 'CHEBI:22956', 'CHEBI:22957', 'CHEBI:37154', 'CHEBI:37155']",fum,META:FUM,EX_cpd00106_e0,ERR1620289_sub
cpd00108_e0,Galactose-e0,180.15588,6,0,SBO:0000247,MNXM390,WQZGKKKJIJFFOK-PHYPRBDBSA-N,cpd00108,"['HMDB00143', 'HMDB05762']",,"['C00124', 'C00984']","['CHEBI:12936', 'CHEBI:28061', 'CHEBI:10231', 'CHEBI:22373', 'CHEBI:42741', 'CHEBI:4139']",gal,"['META:ALPHA-D-GALACTOSE', 'META:D-galactopyranose']",EX_cpd00108_e0,ERR1620289_sub
cpd00222_e0,GLCN-e0,195.14734,6,0,SBO:0000247,MNXM341,RGHNJXZEOKUKBD-SQOUGZDYSA-M,cpd00222,"['HMDB00625', 'HMDB03373']",,C00257,"['CHEBI:18391', 'CHEBI:12955', 'CHEBI:20983', 'CHEBI:20985', 'CHEBI:24265', 'CHEBI:24266', 'CHEBI:33198', 'CHEBI:20986', 'CHEBI:4157', 'CHEBI:42715']","['glcn', 'glcn__D']",META:GLUCONATE,EX_cpd00222_e0,ERR1620289_sub
cpd00033_e0,Glycine-e0,75.0666,2,1,SBO:0000247,MNXM29,DHMQDGOQFOQNFH-UHFFFAOYSA-N,cpd00033,HMDB00123,"['R-ALL-113545', 'R-ALL-159549', 'R-ALL-193446', 'R-ALL-266029', 'R-ALL-29424']",C00037,"['CHEBI:15428', 'CHEBI:10792', 'CHEBI:14344', 'CHEBI:24368', 'CHEBI:42964', 'CHEBI:5460', 'CHEBI:32507', 'CHEBI:32508', 'CHEBI:57305']",gly,META:GLY,EX_cpd00033_e0,ERR1620289_sub
cpd00121_e0,L-Inositol-e0,180.15588,6,0,SBO:0000247,MNXM127,CDAISMWEOUEBRE-GPIVLXJGSA-N,cpd00121,"['HMDB00211', 'HMDB02256', 'HMDB34220']","['R-ALL-426910', 'R-ALL-429130']","['C00137', 'C19891']","['CHEBI:17268', 'CHEBI:10601', 'CHEBI:12826', 'CHEBI:12831', 'CHEBI:25451', 'CHEBI:43559', 'CHEBI:24848', 'CHEBI:27372', 'CHEBI:19183', 'CHEBI:4200', 'CHEBI:52772']",inost,"['META:CPD-8052', 'META:MYO-INOSITOL']",EX_cpd00121_e0,ERR1620289_sub
